menu_id,date_id,restaurant_id
19891,20230922,11
19892,20230922,12
19893,20230922,13
19894,20230922,14
19895,20230922,15
19896,20230922,16
19897,20230922,17
19898,20230922,18
19899,20230922,19
19900,20230922,20
19901,20230923,1
19902,20230923,2
19903,20230923,3
19904,20230923,4
19905,20230923,5
19906,20230923,6
19907,20230923,7
19908,20230923,8
19909,20230923,9
19910,20230923,10
19911,20230923,11
19912,20230923,12
19913,20230923,13
19914,20230923,14
19915,20230923,15
19916,20230923,16
19917,20230923,17
19918,20230923,18
19919,20230923,19
19920,20230923,20
19921,20230924,1
19922,20230924,2
19923,20230924,3
19924,20230924,4
19925,20230924,5
19926,20230924,6
19927,20230924,7
19928,20230924,8
19929,20230924,9
19930,20230924,10
19931,20230924,11
19932,20230924,12
19933,20230924,13
19934,20230924,14
19935,20230924,15
19936,20230924,16
19937,20230924,17
19938,20230924,18
19939,20230924,19
19940,20230924,20
19941,20230925,1
19942,20230925,2
19943,20230925,3
19944,20230925,4
19945,20230925,5
19946,20230925,6
19947,20230925,7
19948,20230925,8
19949,20230925,9
19950,20230925,10
19951,20230925,11
19952,20230925,12
19953,20230925,13
19954,20230925,14
19955,20230925,15
19956,20230925,16
19957,20230925,17
19958,20230925,18
19959,20230925,19
19960,20230925,20
19961,20230926,1
19962,20230926,2
19963,20230926,3
19964,20230926,4
19965,20230926,5
19966,20230926,6
19967,20230926,7
19968,20230926,8
19969,20230926,9
19970,20230926,10
19971,20230926,11
19972,20230926,12
19973,20230926,13
19974,20230926,14
19975,20230926,15
19976,20230926,16
19977,20230926,17
19978,20230926,18
19979,20230926,19
19980,20230926,20
19981,20230927,1
19982,20230927,2
19983,20230927,3
19984,20230927,4
19985,20230927,5
19986,20230927,6
19987,20230927,7
19988,20230927,8
19989,20230927,9
19990,20230927,10
19991,20230927,11
19992,20230927,12
19993,20230927,13
19994,20230927,14
19995,20230927,15
19996,20230927,16
19997,20230927,17
19998,20230927,18
19999,20230927,19
20000,20230927,20
20001,20230928,1
20002,20230928,2
20003,20230928,3
20004,20230928,4
20005,20230928,5
20006,20230928,6
20007,20230928,7
20008,20230928,8
20009,20230928,9
20010,20230928,10
20011,20230928,11
20012,20230928,12
20013,20230928,13
20014,20230928,14
20015,20230928,15
20016,20230928,16
20017,20230928,17
20018,20230928,18
20019,20230928,19
20020,20230928,20
20021,20230929,1
20022,20230929,2
20023,20230929,3
20024,20230929,4
20025,20230929,5
20026,20230929,6
20027,20230929,7
20028,20230929,8
20029,20230929,9
20030,20230929,10
20031,20230929,11
20032,20230929,12
20033,20230929,13
20034,20230929,14
20035,20230929,15
20036,20230929,16
20037,20230929,17
20038,20230929,18
20039,20230929,19
20040,20230929,20
20041,20230930,1
20042,20230930,2
20043,20230930,3
20044,20230930,4
20045,20230930,5
20046,20230930,6
20047,20230930,7
20048,20230930,8
20049,20230930,9
20050,20230930,10
20051,20230930,11
20052,20230930,12
20053,20230930,13
20054,20230930,14
20055,20230930,15
20056,20230930,16
20057,20230930,17
20058,20230930,18
20059,20230930,19
20060,20230930,20
20061,20231001,1
20062,20231001,2
20063,20231001,3
20064,20231001,4
20065,20231001,5
20066,20231001,6
20067,20231001,7
20068,20231001,8
20069,20231001,9
20070,20231001,10
20071,20231001,11
20072,20231001,12
20073,20231001,13
20074,20231001,14
20075,20231001,15
20076,20231001,16
20077,20231001,17
20078,20231001,18
20079,20231001,19
20080,20231001,20
20081,20231002,1
20082,20231002,2
20083,20231002,3
20084,20231002,4
20085,20231002,5
20086,20231002,6
20087,20231002,7
20088,20231002,8
20089,20231002,9
20090,20231002,10
20091,20231002,11
20092,20231002,12
20093,20231002,13
20094,20231002,14
20095,20231002,15
20096,20231002,16
20097,20231002,17
20098,20231002,18
20099,20231002,19
20100,20231002,20
20101,20231003,1
20102,20231003,2
20103,20231003,3
20104,20231003,4
20105,20231003,5
20106,20231003,6
20107,20231003,7
20108,20231003,8
20109,20231003,9
20110,20231003,10
20111,20231003,11
20112,20231003,12
20113,20231003,13
20114,20231003,14
20115,20231003,15
20116,20231003,16
20117,20231003,17
20118,20231003,18
20119,20231003,19
20120,20231003,20
20121,20231004,1
20122,20231004,2
20123,20231004,3
20124,20231004,4
20125,20231004,5
20126,20231004,6
20127,20231004,7
20128,20231004,8
20129,20231004,9
20130,20231004,10
20131,20231004,11
20132,20231004,12
20133,20231004,13
20134,20231004,14
20135,20231004,15
20136,20231004,16
20137,20231004,17
20138,20231004,18
20139,20231004,19
20140,20231004,20
20141,20231005,1
20142,20231005,2
20143,20231005,3
20144,20231005,4
20145,20231005,5
20146,20231005,6
20147,20231005,7
20148,20231005,8
20149,20231005,9
20150,20231005,10
20151,20231005,11
20152,20231005,12
20153,20231005,13
20154,20231005,14
20155,20231005,15
20156,20231005,16
20157,20231005,17
20158,20231005,18
20159,20231005,19
20160,20231005,20
20161,20231006,1
20162,20231006,2
20163,20231006,3
20164,20231006,4
20165,20231006,5
20166,20231006,6
20167,20231006,7
20168,20231006,8
20169,20231006,9
20170,20231006,10
20171,20231006,11
20172,20231006,12
20173,20231006,13
20174,20231006,14
20175,20231006,15
20176,20231006,16
20177,20231006,17
20178,20231006,18
20179,20231006,19
20180,20231006,20
20181,20231007,1
20182,20231007,2
20183,20231007,3
20184,20231007,4
20185,20231007,5
20186,20231007,6
20187,20231007,7
20188,20231007,8
20189,20231007,9
20190,20231007,10
20191,20231007,11
20192,20231007,12
20193,20231007,13
20194,20231007,14
20195,20231007,15
20196,20231007,16
20197,20231007,17
20198,20231007,18
20199,20231007,19
20200,20231007,20
20201,20231008,1
20202,20231008,2
20203,20231008,3
20204,20231008,4
20205,20231008,5
20206,20231008,6
20207,20231008,7
20208,20231008,8
20209,20231008,9
20210,20231008,10
20211,20231008,11
20212,20231008,12
20213,20231008,13
20214,20231008,14
20215,20231008,15
20216,20231008,16
20217,20231008,17
20218,20231008,18
20219,20231008,19
20220,20231008,20
20221,20231009,1
20222,20231009,2
20223,20231009,3
20224,20231009,4
20225,20231009,5
20226,20231009,6
20227,20231009,7
20228,20231009,8
20229,20231009,9
20230,20231009,10
20231,20231009,11
20232,20231009,12
20233,20231009,13
20234,20231009,14
20235,20231009,15
20236,20231009,16
20237,20231009,17
20238,20231009,18
20239,20231009,19
20240,20231009,20
20241,20231010,1
20242,20231010,2
20243,20231010,3
20244,20231010,4
20245,20231010,5
20246,20231010,6
20247,20231010,7
20248,20231010,8
20249,20231010,9
20250,20231010,10
20251,20231010,11
20252,20231010,12
20253,20231010,13
20254,20231010,14
20255,20231010,15
20256,20231010,16
20257,20231010,17
20258,20231010,18
20259,20231010,19
20260,20231010,20
20261,20231011,1
20262,20231011,2
20263,20231011,3
20264,20231011,4
20265,20231011,5
20266,20231011,6
20267,20231011,7
20268,20231011,8
20269,20231011,9
20270,20231011,10
20271,20231011,11
20272,20231011,12
20273,20231011,13
20274,20231011,14
20275,20231011,15
20276,20231011,16
20277,20231011,17
20278,20231011,18
20279,20231011,19
20280,20231011,20
20281,20231012,1
20282,20231012,2
20283,20231012,3
20284,20231012,4
20285,20231012,5
20286,20231012,6
20287,20231012,7
20288,20231012,8
20289,20231012,9
20290,20231012,10
20291,20231012,11
20292,20231012,12
20293,20231012,13
20294,20231012,14
20295,20231012,15
20296,20231012,16
20297,20231012,17
20298,20231012,18
20299,20231012,19
20300,20231012,20
20301,20231013,1
20302,20231013,2
20303,20231013,3
20304,20231013,4
20305,20231013,5
20306,20231013,6
20307,20231013,7
20308,20231013,8
20309,20231013,9
20310,20231013,10
20311,20231013,11
20312,20231013,12
20313,20231013,13
20314,20231013,14
20315,20231013,15
20316,20231013,16
20317,20231013,17
20318,20231013,18
20319,20231013,19
20320,20231013,20
20321,20231014,1
20322,20231014,2
20323,20231014,3
20324,20231014,4
20325,20231014,5
20326,20231014,6
20327,20231014,7
20328,20231014,8
20329,20231014,9
20330,20231014,10
20331,20231014,11
20332,20231014,12
20333,20231014,13
20334,20231014,14
20335,20231014,15
20336,20231014,16
20337,20231014,17
20338,20231014,18
20339,20231014,19
20340,20231014,20
20341,20231015,1
20342,20231015,2
20343,20231015,3
20344,20231015,4
20345,20231015,5
20346,20231015,6
20347,20231015,7
20348,20231015,8
20349,20231015,9
20350,20231015,10
20351,20231015,11
20352,20231015,12
20353,20231015,13
20354,20231015,14
20355,20231015,15
20356,20231015,16
20357,20231015,17
20358,20231015,18
20359,20231015,19
20360,20231015,20
20361,20231016,1
20362,20231016,2
20363,20231016,3
20364,20231016,4
20365,20231016,5
20366,20231016,6
20367,20231016,7
20368,20231016,8
20369,20231016,9
20370,20231016,10
20371,20231016,11
20372,20231016,12
20373,20231016,13
20374,20231016,14
20375,20231016,15
20376,20231016,16
20377,20231016,17
20378,20231016,18
20379,20231016,19
20380,20231016,20
20381,20231017,1
20382,20231017,2
20383,20231017,3
20384,20231017,4
20385,20231017,5
20386,20231017,6
20387,20231017,7
20388,20231017,8
20389,20231017,9
20390,20231017,10
20391,20231017,11
20392,20231017,12
20393,20231017,13
20394,20231017,14
20395,20231017,15
20396,20231017,16
20397,20231017,17
20398,20231017,18
20399,20231017,19
20400,20231017,20
20401,20231018,1
20402,20231018,2
20403,20231018,3
20404,20231018,4
20405,20231018,5
20406,20231018,6
20407,20231018,7
20408,20231018,8
20409,20231018,9
20410,20231018,10
20411,20231018,11
20412,20231018,12
20413,20231018,13
20414,20231018,14
20415,20231018,15
20416,20231018,16
20417,20231018,17
20418,20231018,18
20419,20231018,19
20420,20231018,20
20421,20231019,1
20422,20231019,2
20423,20231019,3
20424,20231019,4
20425,20231019,5
20426,20231019,6
20427,20231019,7
20428,20231019,8
20429,20231019,9
20430,20231019,10
20431,20231019,11
20432,20231019,12
20433,20231019,13
20434,20231019,14
20435,20231019,15
20436,20231019,16
20437,20231019,17
20438,20231019,18
20439,20231019,19
20440,20231019,20
20441,20231020,1
20442,20231020,2
20443,20231020,3
20444,20231020,4
20445,20231020,5
20446,20231020,6
20447,20231020,7
20448,20231020,8
20449,20231020,9
20450,20231020,10
20451,20231020,11
20452,20231020,12
20453,20231020,13
20454,20231020,14
20455,20231020,15
20456,20231020,16
20457,20231020,17
20458,20231020,18
20459,20231020,19
20460,20231020,20
20461,20231021,1
20462,20231021,2
20463,20231021,3
20464,20231021,4
20465,20231021,5
20466,20231021,6
20467,20231021,7
20468,20231021,8
20469,20231021,9
20470,20231021,10
20471,20231021,11
20472,20231021,12
20473,20231021,13
20474,20231021,14
20475,20231021,15
20476,20231021,16
20477,20231021,17
20478,20231021,18
20479,20231021,19
20480,20231021,20
20481,20231022,1
20482,20231022,2
20483,20231022,3
20484,20231022,4
20485,20231022,5
20486,20231022,6
20487,20231022,7
20488,20231022,8
20489,20231022,9
20490,20231022,10
20491,20231022,11
20492,20231022,12
20493,20231022,13
20494,20231022,14
20495,20231022,15
20496,20231022,16
20497,20231022,17
20498,20231022,18
20499,20231022,19
20500,20231022,20
20501,20231023,1
20502,20231023,2
20503,20231023,3
20504,20231023,4
20505,20231023,5
20506,20231023,6
20507,20231023,7
20508,20231023,8
20509,20231023,9
20510,20231023,10
20511,20231023,11
20512,20231023,12
20513,20231023,13
20514,20231023,14
20515,20231023,15
20516,20231023,16
20517,20231023,17
20518,20231023,18
20519,20231023,19
20520,20231023,20
20521,20231024,1
20522,20231024,2
20523,20231024,3
20524,20231024,4
20525,20231024,5
20526,20231024,6
20527,20231024,7
20528,20231024,8
20529,20231024,9
20530,20231024,10
20531,20231024,11
20532,20231024,12
20533,20231024,13
20534,20231024,14
20535,20231024,15
20536,20231024,16
20537,20231024,17
20538,20231024,18
20539,20231024,19
20540,20231024,20
20541,20231025,1
20542,20231025,2
20543,20231025,3
20544,20231025,4
20545,20231025,5
20546,20231025,6
20547,20231025,7
20548,20231025,8
20549,20231025,9
20550,20231025,10
20551,20231025,11
20552,20231025,12
20553,20231025,13
20554,20231025,14
20555,20231025,15
20556,20231025,16
20557,20231025,17
20558,20231025,18
20559,20231025,19
20560,20231025,20
20561,20231026,1
20562,20231026,2
20563,20231026,3
20564,20231026,4
20565,20231026,5
20566,20231026,6
20567,20231026,7
20568,20231026,8
20569,20231026,9
20570,20231026,10
20571,20231026,11
20572,20231026,12
20573,20231026,13
20574,20231026,14
20575,20231026,15
20576,20231026,16
20577,20231026,17
20578,20231026,18
20579,20231026,19
20580,20231026,20
20581,20231027,1
20582,20231027,2
20583,20231027,3
20584,20231027,4
20585,20231027,5
20586,20231027,6
20587,20231027,7
20588,20231027,8
20589,20231027,9
20590,20231027,10
20591,20231027,11
20592,20231027,12
20593,20231027,13
20594,20231027,14
20595,20231027,15
20596,20231027,16
20597,20231027,17
20598,20231027,18
20599,20231027,19
20600,20231027,20
20601,20231028,1
20602,20231028,2
20603,20231028,3
20604,20231028,4
20605,20231028,5
20606,20231028,6
20607,20231028,7
20608,20231028,8
20609,20231028,9
20610,20231028,10
20611,20231028,11
20612,20231028,12
20613,20231028,13
20614,20231028,14
20615,20231028,15
20616,20231028,16
20617,20231028,17
20618,20231028,18
20619,20231028,19
20620,20231028,20
20621,20231029,1
20622,20231029,2
20623,20231029,3
20624,20231029,4
20625,20231029,5
20626,20231029,6
20627,20231029,7
20628,20231029,8
20629,20231029,9
20630,20231029,10
20631,20231029,11
20632,20231029,12
20633,20231029,13
20634,20231029,14
20635,20231029,15
20636,20231029,16
20637,20231029,17
20638,20231029,18
20639,20231029,19
20640,20231029,20
20641,20231030,1
20642,20231030,2
20643,20231030,3
20644,20231030,4
20645,20231030,5
20646,20231030,6
20647,20231030,7
20648,20231030,8
20649,20231030,9
20650,20231030,10
20651,20231030,11
20652,20231030,12
20653,20231030,13
20654,20231030,14
20655,20231030,15
20656,20231030,16
20657,20231030,17
20658,20231030,18
20659,20231030,19
20660,20231030,20
20661,20231031,1
20662,20231031,2
20663,20231031,3
20664,20231031,4
20665,20231031,5
20666,20231031,6
20667,20231031,7
20668,20231031,8
20669,20231031,9
20670,20231031,10
20671,20231031,11
20672,20231031,12
20673,20231031,13
20674,20231031,14
20675,20231031,15
20676,20231031,16
20677,20231031,17
20678,20231031,18
20679,20231031,19
20680,20231031,20
20681,20231101,1
20682,20231101,2
20683,20231101,3
20684,20231101,4
20685,20231101,5
20686,20231101,6
20687,20231101,7
20688,20231101,8
20689,20231101,9
20690,20231101,10
20691,20231101,11
20692,20231101,12
20693,20231101,13
20694,20231101,14
20695,20231101,15
20696,20231101,16
20697,20231101,17
20698,20231101,18
20699,20231101,19
20700,20231101,20
20701,20231102,1
20702,20231102,2
20703,20231102,3
20704,20231102,4
20705,20231102,5
20706,20231102,6
20707,20231102,7
20708,20231102,8
20709,20231102,9
20710,20231102,10
20711,20231102,11
20712,20231102,12
20713,20231102,13
20714,20231102,14
20715,20231102,15
20716,20231102,16
20717,20231102,17
20718,20231102,18
20719,20231102,19
20720,20231102,20
20721,20231103,1
20722,20231103,2
20723,20231103,3
20724,20231103,4
20725,20231103,5
20726,20231103,6
20727,20231103,7
20728,20231103,8
20729,20231103,9
20730,20231103,10
20731,20231103,11
20732,20231103,12
20733,20231103,13
20734,20231103,14
20735,20231103,15
20736,20231103,16
20737,20231103,17
20738,20231103,18
20739,20231103,19
20740,20231103,20
20741,20231104,1
20742,20231104,2
20743,20231104,3
20744,20231104,4
20745,20231104,5
20746,20231104,6
20747,20231104,7
20748,20231104,8
20749,20231104,9
20750,20231104,10
20751,20231104,11
20752,20231104,12
20753,20231104,13
20754,20231104,14
20755,20231104,15
20756,20231104,16
20757,20231104,17
20758,20231104,18
20759,20231104,19
20760,20231104,20
20761,20231105,1
20762,20231105,2
20763,20231105,3
20764,20231105,4
20765,20231105,5
20766,20231105,6
20767,20231105,7
20768,20231105,8
20769,20231105,9
20770,20231105,10
20771,20231105,11
20772,20231105,12
20773,20231105,13
20774,20231105,14
20775,20231105,15
20776,20231105,16
20777,20231105,17
20778,20231105,18
20779,20231105,19
20780,20231105,20
20781,20231106,1
20782,20231106,2
20783,20231106,3
20784,20231106,4
20785,20231106,5
20786,20231106,6
20787,20231106,7
20788,20231106,8
20789,20231106,9
20790,20231106,10
20791,20231106,11
20792,20231106,12
20793,20231106,13
20794,20231106,14
20795,20231106,15
20796,20231106,16
20797,20231106,17
20798,20231106,18
20799,20231106,19
20800,20231106,20
20801,20231107,1
20802,20231107,2
20803,20231107,3
20804,20231107,4
20805,20231107,5
20806,20231107,6
20807,20231107,7
20808,20231107,8
20809,20231107,9
20810,20231107,10
20811,20231107,11
20812,20231107,12
20813,20231107,13
20814,20231107,14
20815,20231107,15
20816,20231107,16
20817,20231107,17
20818,20231107,18
20819,20231107,19
20820,20231107,20
20821,20231108,1
20822,20231108,2
20823,20231108,3
20824,20231108,4
20825,20231108,5
20826,20231108,6
20827,20231108,7
20828,20231108,8
20829,20231108,9
20830,20231108,10
20831,20231108,11
20832,20231108,12
20833,20231108,13
20834,20231108,14
20835,20231108,15
20836,20231108,16
20837,20231108,17
20838,20231108,18
20839,20231108,19
20840,20231108,20
20841,20231109,1
20842,20231109,2
20843,20231109,3
20844,20231109,4
20845,20231109,5
20846,20231109,6
20847,20231109,7
20848,20231109,8
20849,20231109,9
20850,20231109,10
20851,20231109,11
20852,20231109,12
20853,20231109,13
20854,20231109,14
20855,20231109,15
20856,20231109,16
20857,20231109,17
20858,20231109,18
20859,20231109,19
20860,20231109,20
20861,20231110,1
20862,20231110,2
20863,20231110,3
20864,20231110,4
20865,20231110,5
20866,20231110,6
20867,20231110,7
20868,20231110,8
20869,20231110,9
20870,20231110,10
20871,20231110,11
20872,20231110,12
20873,20231110,13
20874,20231110,14
20875,20231110,15
20876,20231110,16
20877,20231110,17
20878,20231110,18
20879,20231110,19
20880,20231110,20
20881,20231111,1
20882,20231111,2
20883,20231111,3
20884,20231111,4
20885,20231111,5
20886,20231111,6
20887,20231111,7
20888,20231111,8
20889,20231111,9
20890,20231111,10
20891,20231111,11
20892,20231111,12
20893,20231111,13
20894,20231111,14
20895,20231111,15
20896,20231111,16
20897,20231111,17
20898,20231111,18
20899,20231111,19
20900,20231111,20
20901,20231112,1
20902,20231112,2
20903,20231112,3
20904,20231112,4
20905,20231112,5
20906,20231112,6
20907,20231112,7
20908,20231112,8
20909,20231112,9
20910,20231112,10
20911,20231112,11
20912,20231112,12
20913,20231112,13
20914,20231112,14
20915,20231112,15
20916,20231112,16
20917,20231112,17
20918,20231112,18
20919,20231112,19
20920,20231112,20
20921,20231113,1
20922,20231113,2
20923,20231113,3
20924,20231113,4
20925,20231113,5
20926,20231113,6
20927,20231113,7
20928,20231113,8
20929,20231113,9
20930,20231113,10
20931,20231113,11
20932,20231113,12
20933,20231113,13
20934,20231113,14
20935,20231113,15
20936,20231113,16
20937,20231113,17
20938,20231113,18
20939,20231113,19
20940,20231113,20
20941,20231114,1
20942,20231114,2
20943,20231114,3
20944,20231114,4
20945,20231114,5
20946,20231114,6
20947,20231114,7
20948,20231114,8
20949,20231114,9
20950,20231114,10
20951,20231114,11
20952,20231114,12
20953,20231114,13
20954,20231114,14
20955,20231114,15
20956,20231114,16
20957,20231114,17
20958,20231114,18
20959,20231114,19
20960,20231114,20
20961,20231115,1
20962,20231115,2
20963,20231115,3
20964,20231115,4
20965,20231115,5
20966,20231115,6
20967,20231115,7
20968,20231115,8
20969,20231115,9
20970,20231115,10
20971,20231115,11
20972,20231115,12
20973,20231115,13
20974,20231115,14
20975,20231115,15
20976,20231115,16
20977,20231115,17
20978,20231115,18
20979,20231115,19
20980,20231115,20
20981,20231116,1
20982,20231116,2
20983,20231116,3
20984,20231116,4
20985,20231116,5
20986,20231116,6
20987,20231116,7
20988,20231116,8
20989,20231116,9
20990,20231116,10
20991,20231116,11
20992,20231116,12
20993,20231116,13
20994,20231116,14
20995,20231116,15
20996,20231116,16
20997,20231116,17
20998,20231116,18
20999,20231116,19
21000,20231116,20
21001,20231117,1
21002,20231117,2
21003,20231117,3
21004,20231117,4
21005,20231117,5
21006,20231117,6
21007,20231117,7
21008,20231117,8
21009,20231117,9
21010,20231117,10
21011,20231117,11
21012,20231117,12
21013,20231117,13
21014,20231117,14
21015,20231117,15
21016,20231117,16
21017,20231117,17
21018,20231117,18
21019,20231117,19
21020,20231117,20
21021,20231118,1
21022,20231118,2
21023,20231118,3
21024,20231118,4
21025,20231118,5
21026,20231118,6
21027,20231118,7
21028,20231118,8
21029,20231118,9
21030,20231118,10
21031,20231118,11
21032,20231118,12
21033,20231118,13
21034,20231118,14
21035,20231118,15
21036,20231118,16
21037,20231118,17
21038,20231118,18
21039,20231118,19
21040,20231118,20
21041,20231119,1
21042,20231119,2
21043,20231119,3
21044,20231119,4
21045,20231119,5
21046,20231119,6
21047,20231119,7
21048,20231119,8
21049,20231119,9
21050,20231119,10
21051,20231119,11
21052,20231119,12
21053,20231119,13
21054,20231119,14
21055,20231119,15
21056,20231119,16
21057,20231119,17
21058,20231119,18
21059,20231119,19
21060,20231119,20
21061,20231120,1
21062,20231120,2
21063,20231120,3
21064,20231120,4
21065,20231120,5
21066,20231120,6
21067,20231120,7
21068,20231120,8
21069,20231120,9
21070,20231120,10
21071,20231120,11
21072,20231120,12
21073,20231120,13
21074,20231120,14
21075,20231120,15
21076,20231120,16
21077,20231120,17
21078,20231120,18
21079,20231120,19
21080,20231120,20
21081,20231121,1
21082,20231121,2
21083,20231121,3
21084,20231121,4
21085,20231121,5
21086,20231121,6
21087,20231121,7
21088,20231121,8
21089,20231121,9
21090,20231121,10
21091,20231121,11
21092,20231121,12
21093,20231121,13
21094,20231121,14
21095,20231121,15
21096,20231121,16
21097,20231121,17
21098,20231121,18
21099,20231121,19
21100,20231121,20
21101,20231122,1
21102,20231122,2
21103,20231122,3
21104,20231122,4
21105,20231122,5
21106,20231122,6
21107,20231122,7
21108,20231122,8
21109,20231122,9
21110,20231122,10
21111,20231122,11
21112,20231122,12
21113,20231122,13
21114,20231122,14
21115,20231122,15
21116,20231122,16
21117,20231122,17
21118,20231122,18
21119,20231122,19
21120,20231122,20
21121,20231123,1
21122,20231123,2
21123,20231123,3
21124,20231123,4
21125,20231123,5
21126,20231123,6
21127,20231123,7
21128,20231123,8
21129,20231123,9
21130,20231123,10
21131,20231123,11
21132,20231123,12
21133,20231123,13
21134,20231123,14
21135,20231123,15
21136,20231123,16
21137,20231123,17
21138,20231123,18
21139,20231123,19
21140,20231123,20
21141,20231124,1
21142,20231124,2
21143,20231124,3
21144,20231124,4
21145,20231124,5
21146,20231124,6
21147,20231124,7
21148,20231124,8
21149,20231124,9
21150,20231124,10
21151,20231124,11
21152,20231124,12
21153,20231124,13
21154,20231124,14
21155,20231124,15
21156,20231124,16
21157,20231124,17
21158,20231124,18
21159,20231124,19
21160,20231124,20
21161,20231125,1
21162,20231125,2
21163,20231125,3
21164,20231125,4
21165,20231125,5
21166,20231125,6
21167,20231125,7
21168,20231125,8
21169,20231125,9
21170,20231125,10
21171,20231125,11
21172,20231125,12
21173,20231125,13
21174,20231125,14
21175,20231125,15
21176,20231125,16
21177,20231125,17
21178,20231125,18
21179,20231125,19
21180,20231125,20
21181,20231126,1
21182,20231126,2
21183,20231126,3
21184,20231126,4
21185,20231126,5
21186,20231126,6
21187,20231126,7
21188,20231126,8
21189,20231126,9
21190,20231126,10
21191,20231126,11
21192,20231126,12
21193,20231126,13
21194,20231126,14
21195,20231126,15
21196,20231126,16
21197,20231126,17
21198,20231126,18
21199,20231126,19
21200,20231126,20
21201,20231127,1
21202,20231127,2
21203,20231127,3
21204,20231127,4
21205,20231127,5
21206,20231127,6
21207,20231127,7
21208,20231127,8
21209,20231127,9
21210,20231127,10
21211,20231127,11
21212,20231127,12
21213,20231127,13
21214,20231127,14
21215,20231127,15
21216,20231127,16
21217,20231127,17
21218,20231127,18
21219,20231127,19
21220,20231127,20
21221,20231128,1
21222,20231128,2
21223,20231128,3
21224,20231128,4
21225,20231128,5
21226,20231128,6
21227,20231128,7
21228,20231128,8
21229,20231128,9
21230,20231128,10
21231,20231128,11
21232,20231128,12
21233,20231128,13
21234,20231128,14
21235,20231128,15
21236,20231128,16
21237,20231128,17
21238,20231128,18
21239,20231128,19
21240,20231128,20
21241,20231129,1
21242,20231129,2
21243,20231129,3
21244,20231129,4
21245,20231129,5
21246,20231129,6
21247,20231129,7
21248,20231129,8
21249,20231129,9
21250,20231129,10
21251,20231129,11
21252,20231129,12
21253,20231129,13
21254,20231129,14
21255,20231129,15
21256,20231129,16
21257,20231129,17
21258,20231129,18
21259,20231129,19
21260,20231129,20
21261,20231130,1
21262,20231130,2
21263,20231130,3
21264,20231130,4
21265,20231130,5
21266,20231130,6
21267,20231130,7
21268,20231130,8
21269,20231130,9
21270,20231130,10
21271,20231130,11
21272,20231130,12
21273,20231130,13
21274,20231130,14
21275,20231130,15
21276,20231130,16
21277,20231130,17
21278,20231130,18
21279,20231130,19
21280,20231130,20
21281,20231201,1
21282,20231201,2
21283,20231201,3
21284,20231201,4
21285,20231201,5
21286,20231201,6
21287,20231201,7
21288,20231201,8
21289,20231201,9
21290,20231201,10
21291,20231201,11
21292,20231201,12
21293,20231201,13
21294,20231201,14
21295,20231201,15
21296,20231201,16
21297,20231201,17
21298,20231201,18
21299,20231201,19
21300,20231201,20
21301,20231202,1
21302,20231202,2
21303,20231202,3
21304,20231202,4
21305,20231202,5
21306,20231202,6
21307,20231202,7
21308,20231202,8
21309,20231202,9
21310,20231202,10
21311,20231202,11
21312,20231202,12
21313,20231202,13
21314,20231202,14
21315,20231202,15
21316,20231202,16
21317,20231202,17
21318,20231202,18
21319,20231202,19
21320,20231202,20
21321,20231203,1
21322,20231203,2
21323,20231203,3
21324,20231203,4
21325,20231203,5
21326,20231203,6
21327,20231203,7
21328,20231203,8
21329,20231203,9
21330,20231203,10
21331,20231203,11
21332,20231203,12
21333,20231203,13
21334,20231203,14
21335,20231203,15
21336,20231203,16
21337,20231203,17
21338,20231203,18
21339,20231203,19
21340,20231203,20
21341,20231204,1
21342,20231204,2
21343,20231204,3
21344,20231204,4
21345,20231204,5
21346,20231204,6
21347,20231204,7
21348,20231204,8
21349,20231204,9
21350,20231204,10
21351,20231204,11
21352,20231204,12
21353,20231204,13
21354,20231204,14
21355,20231204,15
21356,20231204,16
21357,20231204,17
21358,20231204,18
21359,20231204,19
21360,20231204,20
21361,20231205,1
21362,20231205,2
21363,20231205,3
21364,20231205,4
21365,20231205,5
21366,20231205,6
21367,20231205,7
21368,20231205,8
21369,20231205,9
21370,20231205,10
21371,20231205,11
21372,20231205,12
21373,20231205,13
21374,20231205,14
21375,20231205,15
21376,20231205,16
21377,20231205,17
21378,20231205,18
21379,20231205,19
21380,20231205,20
21381,20231206,1
21382,20231206,2
21383,20231206,3
21384,20231206,4
21385,20231206,5
21386,20231206,6
21387,20231206,7
21388,20231206,8
21389,20231206,9
21390,20231206,10
21391,20231206,11
21392,20231206,12
21393,20231206,13
21394,20231206,14
21395,20231206,15
21396,20231206,16
21397,20231206,17
21398,20231206,18
21399,20231206,19
21400,20231206,20
21401,20231207,1
21402,20231207,2
21403,20231207,3
21404,20231207,4
21405,20231207,5
21406,20231207,6
21407,20231207,7
21408,20231207,8
21409,20231207,9
21410,20231207,10
21411,20231207,11
21412,20231207,12
21413,20231207,13
21414,20231207,14
21415,20231207,15
21416,20231207,16
21417,20231207,17
21418,20231207,18
21419,20231207,19
21420,20231207,20
21421,20231208,1
21422,20231208,2
21423,20231208,3
21424,20231208,4
21425,20231208,5
21426,20231208,6
21427,20231208,7
21428,20231208,8
21429,20231208,9
21430,20231208,10
21431,20231208,11
21432,20231208,12
21433,20231208,13
21434,20231208,14
21435,20231208,15
21436,20231208,16
21437,20231208,17
21438,20231208,18
21439,20231208,19
21440,20231208,20
21441,20231209,1
21442,20231209,2
21443,20231209,3
