date_id,service_date,day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment
20230209,2023-02-09,3,2,5.10,0,1,11,Italian,Traditional
20230209,2023-02-09,3,2,5.10,0,1,12,Mediterranean,Traditional
20230209,2023-02-09,3,2,5.10,0,1,13,Grill,Gourmet
20230209,2023-02-09,3,2,5.10,0,1,14,Spanish,Traditional
20230209,2023-02-09,3,2,5.10,0,1,15,Spanish,Business
20230209,2023-02-09,3,2,5.10,0,1,16,Grill,Traditional
20230209,2023-02-09,3,2,5.10,0,1,17,Mediterranean,Traditional
20230209,2023-02-09,3,2,5.10,0,1,18,Mediterranean,Business
20230209,2023-02-09,3,2,5.10,0,1,19,Grill,Business
20230209,2023-02-09,3,2,5.10,0,1,20,Italian,Business
20230210,2023-02-10,4,2,10.70,0,0,1,Grill,Gourmet
20230210,2023-02-10,4,2,10.70,0,0,2,Spanish,Traditional
20230210,2023-02-10,4,2,10.70,0,0,3,Italian,Business
20230210,2023-02-10,4,2,10.70,0,0,4,Italian,Business
20230210,2023-02-10,4,2,10.70,0,0,5,Italian,Gourmet
20230210,2023-02-10,4,2,10.70,0,0,6,Mediterranean,Traditional
20230210,2023-02-10,4,2,10.70,0,0,7,Spanish,Family
20230210,2023-02-10,4,2,10.70,0,0,8,Mediterranean,Family
20230210,2023-02-10,4,2,10.70,0,0,9,Italian,Traditional
20230210,2023-02-10,4,2,10.70,0,0,10,Mediterranean,Gourmet
20230210,2023-02-10,4,2,10.70,0,0,11,Italian,Traditional
20230210,2023-02-10,4,2,10.70,0,0,12,Mediterranean,Traditional
20230210,2023-02-10,4,2,10.70,0,0,13,Grill,Gourmet
20230210,2023-02-10,4,2,10.70,0,0,14,Spanish,Traditional
20230210,2023-02-10,4,2,10.70,0,0,15,Spanish,Business
20230210,2023-02-10,4,2,10.70,0,0,16,Grill,Traditional
20230210,2023-02-10,4,2,10.70,0,0,17,Mediterranean,Traditional
20230210,2023-02-10,4,2,10.70,0,0,18,Mediterranean,Business
20230210,2023-02-10,4,2,10.70,0,0,19,Grill,Business
20230210,2023-02-10,4,2,10.70,0,0,20,Italian,Business
20230211,2023-02-11,5,2,7.80,0,0,1,Grill,Gourmet
20230211,2023-02-11,5,2,7.80,0,0,2,Spanish,Traditional
20230211,2023-02-11,5,2,7.80,0,0,3,Italian,Business
20230211,2023-02-11,5,2,7.80,0,0,4,Italian,Business
20230211,2023-02-11,5,2,7.80,0,0,5,Italian,Gourmet
20230211,2023-02-11,5,2,7.80,0,0,6,Mediterranean,Traditional
20230211,2023-02-11,5,2,7.80,0,0,7,Spanish,Family
20230211,2023-02-11,5,2,7.80,0,0,8,Mediterranean,Family
20230211,2023-02-11,5,2,7.80,0,0,9,Italian,Traditional
20230211,2023-02-11,5,2,7.80,0,0,10,Mediterranean,Gourmet
20230211,2023-02-11,5,2,7.80,0,0,11,Italian,Traditional
20230211,2023-02-11,5,2,7.80,0,0,12,Mediterranean,Traditional
20230211,2023-02-11,5,2,7.80,0,0,13,Grill,Gourmet
20230211,2023-02-11,5,2,7.80,0,0,14,Spanish,Traditional
20230211,2023-02-11,5,2,7.80,0,0,15,Spanish,Business
20230211,2023-02-11,5,2,7.80,0,0,16,Grill,Traditional
20230211,2023-02-11,5,2,7.80,0,0,17,Mediterranean,Traditional
20230211,2023-02-11,5,2,7.80,0,0,18,Mediterranean,Business
20230211,2023-02-11,5,2,7.80,0,0,19,Grill,Business
20230211,2023-02-11,5,2,7.80,0,0,20,Italian,Business
20230212,2023-02-12,6,2,5.20,0,0,1,Grill,Gourmet
20230212,2023-02-12,6,2,5.20,0,0,2,Spanish,Traditional
20230212,2023-02-12,6,2,5.20,0,0,3,Italian,Business
20230212,2023-02-12,6,2,5.20,0,0,4,Italian,Business
20230212,2023-02-12,6,2,5.20,0,0,5,Italian,Gourmet
20230212,2023-02-12,6,2,5.20,0,0,6,Mediterranean,Traditional
20230212,2023-02-12,6,2,5.20,0,0,7,Spanish,Family
20230212,2023-02-12,6,2,5.20,0,0,8,Mediterranean,Family
20230212,2023-02-12,6,2,5.20,0,0,9,Italian,Traditional
20230212,2023-02-12,6,2,5.20,0,0,10,Mediterranean,Gourmet
20230212,2023-02-12,6,2,5.20,0,0,11,Italian,Traditional
20230212,2023-02-12,6,2,5.20,0,0,12,Mediterranean,Traditional
20230212,2023-02-12,6,2,5.20,0,0,13,Grill,Gourmet
20230212,2023-02-12,6,2,5.20,0,0,14,Spanish,Traditional
20230212,2023-02-12,6,2,5.20,0,0,15,Spanish,Business
20230212,2023-02-12,6,2,5.20,0,0,16,Grill,Traditional
20230212,2023-02-12,6,2,5.20,0,0,17,Mediterranean,Traditional
20230212,2023-02-12,6,2,5.20,0,0,18,Mediterranean,Business
20230212,2023-02-12,6,2,5.20,0,0,19,Grill,Business
20230212,2023-02-12,6,2,5.20,0,0,20,Italian,Business
20230213,2023-02-13,0,2,9.60,0,1,1,Grill,Gourmet
20230213,2023-02-13,0,2,9.60,0,1,2,Spanish,Traditional
20230213,2023-02-13,0,2,9.60,0,1,3,Italian,Business
20230213,2023-02-13,0,2,9.60,0,1,4,Italian,Business
20230213,2023-02-13,0,2,9.60,0,1,5,Italian,Gourmet
20230213,2023-02-13,0,2,9.60,0,1,6,Mediterranean,Traditional
20230213,2023-02-13,0,2,9.60,0,1,7,Spanish,Family
20230213,2023-02-13,0,2,9.60,0,1,8,Mediterranean,Family
20230213,2023-02-13,0,2,9.60,0,1,9,Italian,Traditional
20230213,2023-02-13,0,2,9.60,0,1,10,Mediterranean,Gourmet
20230213,2023-02-13,0,2,9.60,0,1,11,Italian,Traditional
20230213,2023-02-13,0,2,9.60,0,1,12,Mediterranean,Traditional
20230213,2023-02-13,0,2,9.60,0,1,13,Grill,Gourmet
20230213,2023-02-13,0,2,9.60,0,1,14,Spanish,Traditional
20230213,2023-02-13,0,2,9.60,0,1,15,Spanish,Business
20230213,2023-02-13,0,2,9.60,0,1,16,Grill,Traditional
20230213,2023-02-13,0,2,9.60,0,1,17,Mediterranean,Traditional
20230213,2023-02-13,0,2,9.60,0,1,18,Mediterranean,Business
20230213,2023-02-13,0,2,9.60,0,1,19,Grill,Business
20230213,2023-02-13,0,2,9.60,0,1,20,Italian,Business
20230214,2023-02-14,1,2,4.90,0,1,1,Grill,Gourmet
20230214,2023-02-14,1,2,4.90,0,1,2,Spanish,Traditional
20230214,2023-02-14,1,2,4.90,0,1,3,Italian,Business
20230214,2023-02-14,1,2,4.90,0,1,4,Italian,Business
20230214,2023-02-14,1,2,4.90,0,1,5,Italian,Gourmet
20230214,2023-02-14,1,2,4.90,0,1,6,Mediterranean,Traditional
20230214,2023-02-14,1,2,4.90,0,1,7,Spanish,Family
20230214,2023-02-14,1,2,4.90,0,1,8,Mediterranean,Family
20230214,2023-02-14,1,2,4.90,0,1,9,Italian,Traditional
20230214,2023-02-14,1,2,4.90,0,1,10,Mediterranean,Gourmet
20230214,2023-02-14,1,2,4.90,0,1,11,Italian,Traditional
20230214,2023-02-14,1,2,4.90,0,1,12,Mediterranean,Traditional
20230214,2023-02-14,1,2,4.90,0,1,13,Grill,Gourmet
20230214,2023-02-14,1,2,4.90,0,1,14,Spanish,Traditional
20230214,2023-02-14,1,2,4.90,0,1,15,Spanish,Business
20230214,2023-02-14,1,2,4.90,0,1,16,Grill,Traditional
20230214,2023-02-14,1,2,4.90,0,1,17,Mediterranean,Traditional
20230214,2023-02-14,1,2,4.90,0,1,18,Mediterranean,Business
20230214,2023-02-14,1,2,4.90,0,1,19,Grill,Business
20230214,2023-02-14,1,2,4.90,0,1,20,Italian,Business
20230215,2023-02-15,2,2,9.90,0,1,1,Grill,Gourmet
20230215,2023-02-15,2,2,9.90,0,1,2,Spanish,Traditional
20230215,2023-02-15,2,2,9.90,0,1,3,Italian,Business
20230215,2023-02-15,2,2,9.90,0,1,4,Italian,Business
20230215,2023-02-15,2,2,9.90,0,1,5,Italian,Gourmet
20230215,2023-02-15,2,2,9.90,0,1,6,Mediterranean,Traditional
20230215,2023-02-15,2,2,9.90,0,1,7,Spanish,Family
20230215,2023-02-15,2,2,9.90,0,1,8,Mediterranean,Family
20230215,2023-02-15,2,2,9.90,0,1,9,Italian,Traditional
20230215,2023-02-15,2,2,9.90,0,1,10,Mediterranean,Gourmet
20230215,2023-02-15,2,2,9.90,0,1,11,Italian,Traditional
20230215,2023-02-15,2,2,9.90,0,1,12,Mediterranean,Traditional
20230215,2023-02-15,2,2,9.90,0,1,13,Grill,Gourmet
20230215,2023-02-15,2,2,9.90,0,1,14,Spanish,Traditional
20230215,2023-02-15,2,2,9.90,0,1,15,Spanish,Business
20230215,2023-02-15,2,2,9.90,0,1,16,Grill,Traditional
20230215,2023-02-15,2,2,9.90,0,1,17,Mediterranean,Traditional
20230215,2023-02-15,2,2,9.90,0,1,18,Mediterranean,Business
20230215,2023-02-15,2,2,9.90,0,1,19,Grill,Business
20230215,2023-02-15,2,2,9.90,0,1,20,Italian,Business
20230216,2023-02-16,3,2,9.30,0,1,1,Grill,Gourmet
20230216,2023-02-16,3,2,9.30,0,1,2,Spanish,Traditional
20230216,2023-02-16,3,2,9.30,0,1,3,Italian,Business
20230216,2023-02-16,3,2,9.30,0,1,4,Italian,Business
20230216,2023-02-16,3,2,9.30,0,1,5,Italian,Gourmet
20230216,2023-02-16,3,2,9.30,0,1,6,Mediterranean,Traditional
20230216,2023-02-16,3,2,9.30,0,1,7,Spanish,Family
20230216,2023-02-16,3,2,9.30,0,1,8,Mediterranean,Family
20230216,2023-02-16,3,2,9.30,0,1,9,Italian,Traditional
20230216,2023-02-16,3,2,9.30,0,1,10,Mediterranean,Gourmet
20230216,2023-02-16,3,2,9.30,0,1,11,Italian,Traditional
20230216,2023-02-16,3,2,9.30,0,1,12,Mediterranean,Traditional
20230216,2023-02-16,3,2,9.30,0,1,13,Grill,Gourmet
20230216,2023-02-16,3,2,9.30,0,1,14,Spanish,Traditional
20230216,2023-02-16,3,2,9.30,0,1,15,Spanish,Business
20230216,2023-02-16,3,2,9.30,0,1,16,Grill,Traditional
20230216,2023-02-16,3,2,9.30,0,1,17,Mediterranean,Traditional
20230216,2023-02-16,3,2,9.30,0,1,18,Mediterranean,Business
20230216,2023-02-16,3,2,9.30,0,1,19,Grill,Business
20230216,2023-02-16,3,2,9.30,0,1,20,Italian,Business
20230217,2023-02-17,4,2,6.30,0,0,1,Grill,Gourmet
20230217,2023-02-17,4,2,6.30,0,0,2,Spanish,Traditional
20230217,2023-02-17,4,2,6.30,0,0,3,Italian,Business
20230217,2023-02-17,4,2,6.30,0,0,4,Italian,Business
20230217,2023-02-17,4,2,6.30,0,0,5,Italian,Gourmet
20230217,2023-02-17,4,2,6.30,0,0,6,Mediterranean,Traditional
20230217,2023-02-17,4,2,6.30,0,0,7,Spanish,Family
20230217,2023-02-17,4,2,6.30,0,0,8,Mediterranean,Family
20230217,2023-02-17,4,2,6.30,0,0,9,Italian,Traditional
20230217,2023-02-17,4,2,6.30,0,0,10,Mediterranean,Gourmet
20230217,2023-02-17,4,2,6.30,0,0,11,Italian,Traditional
20230217,2023-02-17,4,2,6.30,0,0,12,Mediterranean,Traditional
20230217,2023-02-17,4,2,6.30,0,0,13,Grill,Gourmet
20230217,2023-02-17,4,2,6.30,0,0,14,Spanish,Traditional
20230217,2023-02-17,4,2,6.30,0,0,15,Spanish,Business
20230217,2023-02-17,4,2,6.30,0,0,16,Grill,Traditional
20230217,2023-02-17,4,2,6.30,0,0,17,Mediterranean,Traditional
20230217,2023-02-17,4,2,6.30,0,0,18,Mediterranean,Business
20230217,2023-02-17,4,2,6.30,0,0,19,Grill,Business
20230217,2023-02-17,4,2,6.30,0,0,20,Italian,Business
20230218,2023-02-18,5,2,11.70,0,0,1,Grill,Gourmet
20230218,2023-02-18,5,2,11.70,0,0,2,Spanish,Traditional
20230218,2023-02-18,5,2,11.70,0,0,3,Italian,Business
20230218,2023-02-18,5,2,11.70,0,0,4,Italian,Business
20230218,2023-02-18,5,2,11.70,0,0,5,Italian,Gourmet
20230218,2023-02-18,5,2,11.70,0,0,6,Mediterranean,Traditional
20230218,2023-02-18,5,2,11.70,0,0,7,Spanish,Family
20230218,2023-02-18,5,2,11.70,0,0,8,Mediterranean,Family
20230218,2023-02-18,5,2,11.70,0,0,9,Italian,Traditional
20230218,2023-02-18,5,2,11.70,0,0,10,Mediterranean,Gourmet
20230218,2023-02-18,5,2,11.70,0,0,11,Italian,Traditional
20230218,2023-02-18,5,2,11.70,0,0,12,Mediterranean,Traditional
20230218,2023-02-18,5,2,11.70,0,0,13,Grill,Gourmet
20230218,2023-02-18,5,2,11.70,0,0,14,Spanish,Traditional
20230218,2023-02-18,5,2,11.70,0,0,15,Spanish,Business
20230218,2023-02-18,5,2,11.70,0,0,16,Grill,Traditional
20230218,2023-02-18,5,2,11.70,0,0,17,Mediterranean,Traditional
20230218,2023-02-18,5,2,11.70,0,0,18,Mediterranean,Business
20230218,2023-02-18,5,2,11.70,0,0,19,Grill,Business
20230218,2023-02-18,5,2,11.70,0,0,20,Italian,Business
20230219,2023-02-19,6,2,10.20,0,0,1,Grill,Gourmet
20230219,2023-02-19,6,2,10.20,0,0,2,Spanish,Traditional
20230219,2023-02-19,6,2,10.20,0,0,3,Italian,Business
20230219,2023-02-19,6,2,10.20,0,0,4,Italian,Business
20230219,2023-02-19,6,2,10.20,0,0,5,Italian,Gourmet
20230219,2023-02-19,6,2,10.20,0,0,6,Mediterranean,Traditional
20230219,2023-02-19,6,2,10.20,0,0,7,Spanish,Family
20230219,2023-02-19,6,2,10.20,0,0,8,Mediterranean,Family
20230219,2023-02-19,6,2,10.20,0,0,9,Italian,Traditional
20230219,2023-02-19,6,2,10.20,0,0,10,Mediterranean,Gourmet
20230219,2023-02-19,6,2,10.20,0,0,11,Italian,Traditional
20230219,2023-02-19,6,2,10.20,0,0,12,Mediterranean,Traditional
20230219,2023-02-19,6,2,10.20,0,0,13,Grill,Gourmet
20230219,2023-02-19,6,2,10.20,0,0,14,Spanish,Traditional
20230219,2023-02-19,6,2,10.20,0,0,15,Spanish,Business
20230219,2023-02-19,6,2,10.20,0,0,16,Grill,Traditional
20230219,2023-02-19,6,2,10.20,0,0,17,Mediterranean,Traditional
20230219,2023-02-19,6,2,10.20,0,0,18,Mediterranean,Business
20230219,2023-02-19,6,2,10.20,0,0,19,Grill,Business
20230219,2023-02-19,6,2,10.20,0,0,20,Italian,Business
20230220,2023-02-20,0,2,10.90,0,1,1,Grill,Gourmet
20230220,2023-02-20,0,2,10.90,0,1,2,Spanish,Traditional
20230220,2023-02-20,0,2,10.90,0,1,3,Italian,Business
20230220,2023-02-20,0,2,10.90,0,1,4,Italian,Business
20230220,2023-02-20,0,2,10.90,0,1,5,Italian,Gourmet
20230220,2023-02-20,0,2,10.90,0,1,6,Mediterranean,Traditional
20230220,2023-02-20,0,2,10.90,0,1,7,Spanish,Family
20230220,2023-02-20,0,2,10.90,0,1,8,Mediterranean,Family
20230220,2023-02-20,0,2,10.90,0,1,9,Italian,Traditional
20230220,2023-02-20,0,2,10.90,0,1,10,Mediterranean,Gourmet
20230220,2023-02-20,0,2,10.90,0,1,11,Italian,Traditional
20230220,2023-02-20,0,2,10.90,0,1,12,Mediterranean,Traditional
20230220,2023-02-20,0,2,10.90,0,1,13,Grill,Gourmet
20230220,2023-02-20,0,2,10.90,0,1,14,Spanish,Traditional
20230220,2023-02-20,0,2,10.90,0,1,15,Spanish,Business
20230220,2023-02-20,0,2,10.90,0,1,16,Grill,Traditional
20230220,2023-02-20,0,2,10.90,0,1,17,Mediterranean,Traditional
20230220,2023-02-20,0,2,10.90,0,1,18,Mediterranean,Business
20230220,2023-02-20,0,2,10.90,0,1,19,Grill,Business
20230220,2023-02-20,0,2,10.90,0,1,20,Italian,Business
20230221,2023-02-21,1,2,9.70,0,1,1,Grill,Gourmet
20230221,2023-02-21,1,2,9.70,0,1,2,Spanish,Traditional
20230221,2023-02-21,1,2,9.70,0,1,3,Italian,Business
20230221,2023-02-21,1,2,9.70,0,1,4,Italian,Business
20230221,2023-02-21,1,2,9.70,0,1,5,Italian,Gourmet
20230221,2023-02-21,1,2,9.70,0,1,6,Mediterranean,Traditional
20230221,2023-02-21,1,2,9.70,0,1,7,Spanish,Family
20230221,2023-02-21,1,2,9.70,0,1,8,Mediterranean,Family
20230221,2023-02-21,1,2,9.70,0,1,9,Italian,Traditional
20230221,2023-02-21,1,2,9.70,0,1,10,Mediterranean,Gourmet
20230221,2023-02-21,1,2,9.70,0,1,11,Italian,Traditional
20230221,2023-02-21,1,2,9.70,0,1,12,Mediterranean,Traditional
20230221,2023-02-21,1,2,9.70,0,1,13,Grill,Gourmet
20230221,2023-02-21,1,2,9.70,0,1,14,Spanish,Traditional
20230221,2023-02-21,1,2,9.70,0,1,15,Spanish,Business
20230221,2023-02-21,1,2,9.70,0,1,16,Grill,Traditional
20230221,2023-02-21,1,2,9.70,0,1,17,Mediterranean,Traditional
20230221,2023-02-21,1,2,9.70,0,1,18,Mediterranean,Business
20230221,2023-02-21,1,2,9.70,0,1,19,Grill,Business
20230221,2023-02-21,1,2,9.70,0,1,20,Italian,Business
20230222,2023-02-22,2,2,9.40,0,1,1,Grill,Gourmet
20230222,2023-02-22,2,2,9.40,0,1,2,Spanish,Traditional
20230222,2023-02-22,2,2,9.40,0,1,3,Italian,Business
20230222,2023-02-22,2,2,9.40,0,1,4,Italian,Business
20230222,2023-02-22,2,2,9.40,0,1,5,Italian,Gourmet
20230222,2023-02-22,2,2,9.40,0,1,6,Mediterranean,Traditional
20230222,2023-02-22,2,2,9.40,0,1,7,Spanish,Family
20230222,2023-02-22,2,2,9.40,0,1,8,Mediterranean,Family
20230222,2023-02-22,2,2,9.40,0,1,9,Italian,Traditional
20230222,2023-02-22,2,2,9.40,0,1,10,Mediterranean,Gourmet
20230222,2023-02-22,2,2,9.40,0,1,11,Italian,Traditional
20230222,2023-02-22,2,2,9.40,0,1,12,Mediterranean,Traditional
20230222,2023-02-22,2,2,9.40,0,1,13,Grill,Gourmet
20230222,2023-02-22,2,2,9.40,0,1,14,Spanish,Traditional
20230222,2023-02-22,2,2,9.40,0,1,15,Spanish,Business
20230222,2023-02-22,2,2,9.40,0,1,16,Grill,Traditional
20230222,2023-02-22,2,2,9.40,0,1,17,Mediterranean,Traditional
20230222,2023-02-22,2,2,9.40,0,1,18,Mediterranean,Business
20230222,2023-02-22,2,2,9.40,0,1,19,Grill,Business
20230222,2023-02-22,2,2,9.40,0,1,20,Italian,Business
20230223,2023-02-23,3,2,13.90,0,1,1,Grill,Gourmet
20230223,2023-02-23,3,2,13.90,0,1,2,Spanish,Traditional
20230223,2023-02-23,3,2,13.90,0,1,3,Italian,Business
20230223,2023-02-23,3,2,13.90,0,1,4,Italian,Business
20230223,2023-02-23,3,2,13.90,0,1,5,Italian,Gourmet
20230223,2023-02-23,3,2,13.90,0,1,6,Mediterranean,Traditional
20230223,2023-02-23,3,2,13.90,0,1,7,Spanish,Family
20230223,2023-02-23,3,2,13.90,0,1,8,Mediterranean,Family
20230223,2023-02-23,3,2,13.90,0,1,9,Italian,Traditional
20230223,2023-02-23,3,2,13.90,0,1,10,Mediterranean,Gourmet
20230223,2023-02-23,3,2,13.90,0,1,11,Italian,Traditional
20230223,2023-02-23,3,2,13.90,0,1,12,Mediterranean,Traditional
20230223,2023-02-23,3,2,13.90,0,1,13,Grill,Gourmet
20230223,2023-02-23,3,2,13.90,0,1,14,Spanish,Traditional
20230223,2023-02-23,3,2,13.90,0,1,15,Spanish,Business
20230223,2023-02-23,3,2,13.90,0,1,16,Grill,Traditional
20230223,2023-02-23,3,2,13.90,0,1,17,Mediterranean,Traditional
20230223,2023-02-23,3,2,13.90,0,1,18,Mediterranean,Business
20230223,2023-02-23,3,2,13.90,0,1,19,Grill,Business
20230223,2023-02-23,3,2,13.90,0,1,20,Italian,Business
20230224,2023-02-24,4,2,6.10,0,0,1,Grill,Gourmet
20230224,2023-02-24,4,2,6.10,0,0,2,Spanish,Traditional
20230224,2023-02-24,4,2,6.10,0,0,3,Italian,Business
20230224,2023-02-24,4,2,6.10,0,0,4,Italian,Business
20230224,2023-02-24,4,2,6.10,0,0,5,Italian,Gourmet
20230224,2023-02-24,4,2,6.10,0,0,6,Mediterranean,Traditional
20230224,2023-02-24,4,2,6.10,0,0,7,Spanish,Family
20230224,2023-02-24,4,2,6.10,0,0,8,Mediterranean,Family
20230224,2023-02-24,4,2,6.10,0,0,9,Italian,Traditional
20230224,2023-02-24,4,2,6.10,0,0,10,Mediterranean,Gourmet
20230224,2023-02-24,4,2,6.10,0,0,11,Italian,Traditional
20230224,2023-02-24,4,2,6.10,0,0,12,Mediterranean,Traditional
20230224,2023-02-24,4,2,6.10,0,0,13,Grill,Gourmet
20230224,2023-02-24,4,2,6.10,0,0,14,Spanish,Traditional
20230224,2023-02-24,4,2,6.10,0,0,15,Spanish,Business
20230224,2023-02-24,4,2,6.10,0,0,16,Grill,Traditional
20230224,2023-02-24,4,2,6.10,0,0,17,Mediterranean,Traditional
20230224,2023-02-24,4,2,6.10,0,0,18,Mediterranean,Business
20230224,2023-02-24,4,2,6.10,0,0,19,Grill,Business
20230224,2023-02-24,4,2,6.10,0,0,20,Italian,Business
20230225,2023-02-25,5,2,14.20,0,0,1,Grill,Gourmet
20230225,2023-02-25,5,2,14.20,0,0,2,Spanish,Traditional
20230225,2023-02-25,5,2,14.20,0,0,3,Italian,Business
20230225,2023-02-25,5,2,14.20,0,0,4,Italian,Business
20230225,2023-02-25,5,2,14.20,0,0,5,Italian,Gourmet
20230225,2023-02-25,5,2,14.20,0,0,6,Mediterranean,Traditional
20230225,2023-02-25,5,2,14.20,0,0,7,Spanish,Family
20230225,2023-02-25,5,2,14.20,0,0,8,Mediterranean,Family
20230225,2023-02-25,5,2,14.20,0,0,9,Italian,Traditional
20230225,2023-02-25,5,2,14.20,0,0,10,Mediterranean,Gourmet
20230225,2023-02-25,5,2,14.20,0,0,11,Italian,Traditional
20230225,2023-02-25,5,2,14.20,0,0,12,Mediterranean,Traditional
20230225,2023-02-25,5,2,14.20,0,0,13,Grill,Gourmet
20230225,2023-02-25,5,2,14.20,0,0,14,Spanish,Traditional
20230225,2023-02-25,5,2,14.20,0,0,15,Spanish,Business
20230225,2023-02-25,5,2,14.20,0,0,16,Grill,Traditional
20230225,2023-02-25,5,2,14.20,0,0,17,Mediterranean,Traditional
20230225,2023-02-25,5,2,14.20,0,0,18,Mediterranean,Business
20230225,2023-02-25,5,2,14.20,0,0,19,Grill,Business
20230225,2023-02-25,5,2,14.20,0,0,20,Italian,Business
20230226,2023-02-26,6,2,11.30,0,0,1,Grill,Gourmet
20230226,2023-02-26,6,2,11.30,0,0,2,Spanish,Traditional
20230226,2023-02-26,6,2,11.30,0,0,3,Italian,Business
20230226,2023-02-26,6,2,11.30,0,0,4,Italian,Business
20230226,2023-02-26,6,2,11.30,0,0,5,Italian,Gourmet
20230226,2023-02-26,6,2,11.30,0,0,6,Mediterranean,Traditional
20230226,2023-02-26,6,2,11.30,0,0,7,Spanish,Family
20230226,2023-02-26,6,2,11.30,0,0,8,Mediterranean,Family
20230226,2023-02-26,6,2,11.30,0,0,9,Italian,Traditional
20230226,2023-02-26,6,2,11.30,0,0,10,Mediterranean,Gourmet
20230226,2023-02-26,6,2,11.30,0,0,11,Italian,Traditional
20230226,2023-02-26,6,2,11.30,0,0,12,Mediterranean,Traditional
20230226,2023-02-26,6,2,11.30,0,0,13,Grill,Gourmet
20230226,2023-02-26,6,2,11.30,0,0,14,Spanish,Traditional
20230226,2023-02-26,6,2,11.30,0,0,15,Spanish,Business
20230226,2023-02-26,6,2,11.30,0,0,16,Grill,Traditional
20230226,2023-02-26,6,2,11.30,0,0,17,Mediterranean,Traditional
20230226,2023-02-26,6,2,11.30,0,0,18,Mediterranean,Business
20230226,2023-02-26,6,2,11.30,0,0,19,Grill,Business
20230226,2023-02-26,6,2,11.30,0,0,20,Italian,Business
20230227,2023-02-27,0,2,9.80,0,1,1,Grill,Gourmet
20230227,2023-02-27,0,2,9.80,0,1,2,Spanish,Traditional
20230227,2023-02-27,0,2,9.80,0,1,3,Italian,Business
20230227,2023-02-27,0,2,9.80,0,1,4,Italian,Business
20230227,2023-02-27,0,2,9.80,0,1,5,Italian,Gourmet
20230227,2023-02-27,0,2,9.80,0,1,6,Mediterranean,Traditional
20230227,2023-02-27,0,2,9.80,0,1,7,Spanish,Family
20230227,2023-02-27,0,2,9.80,0,1,8,Mediterranean,Family
20230227,2023-02-27,0,2,9.80,0,1,9,Italian,Traditional
20230227,2023-02-27,0,2,9.80,0,1,10,Mediterranean,Gourmet
20230227,2023-02-27,0,2,9.80,0,1,11,Italian,Traditional
20230227,2023-02-27,0,2,9.80,0,1,12,Mediterranean,Traditional
20230227,2023-02-27,0,2,9.80,0,1,13,Grill,Gourmet
20230227,2023-02-27,0,2,9.80,0,1,14,Spanish,Traditional
20230227,2023-02-27,0,2,9.80,0,1,15,Spanish,Business
20230227,2023-02-27,0,2,9.80,0,1,16,Grill,Traditional
20230227,2023-02-27,0,2,9.80,0,1,17,Mediterranean,Traditional
20230227,2023-02-27,0,2,9.80,0,1,18,Mediterranean,Business
20230227,2023-02-27,0,2,9.80,0,1,19,Grill,Business
20230227,2023-02-27,0,2,9.80,0,1,20,Italian,Business
20230228,2023-02-28,1,2,13.30,0,1,1,Grill,Gourmet
20230228,2023-02-28,1,2,13.30,0,1,2,Spanish,Traditional
20230228,2023-02-28,1,2,13.30,0,1,3,Italian,Business
20230228,2023-02-28,1,2,13.30,0,1,4,Italian,Business
20230228,2023-02-28,1,2,13.30,0,1,5,Italian,Gourmet
20230228,2023-02-28,1,2,13.30,0,1,6,Mediterranean,Traditional
20230228,2023-02-28,1,2,13.30,0,1,7,Spanish,Family
20230228,2023-02-28,1,2,13.30,0,1,8,Mediterranean,Family
20230228,2023-02-28,1,2,13.30,0,1,9,Italian,Traditional
20230228,2023-02-28,1,2,13.30,0,1,10,Mediterranean,Gourmet
20230228,2023-02-28,1,2,13.30,0,1,11,Italian,Traditional
20230228,2023-02-28,1,2,13.30,0,1,12,Mediterranean,Traditional
20230228,2023-02-28,1,2,13.30,0,1,13,Grill,Gourmet
20230228,2023-02-28,1,2,13.30,0,1,14,Spanish,Traditional
20230228,2023-02-28,1,2,13.30,0,1,15,Spanish,Business
20230228,2023-02-28,1,2,13.30,0,1,16,Grill,Traditional
20230228,2023-02-28,1,2,13.30,0,1,17,Mediterranean,Traditional
20230228,2023-02-28,1,2,13.30,0,1,18,Mediterranean,Business
20230228,2023-02-28,1,2,13.30,0,1,19,Grill,Business
20230228,2023-02-28,1,2,13.30,0,1,20,Italian,Business
20230301,2023-03-01,2,3,10.10,0,1,1,Grill,Gourmet
20230301,2023-03-01,2,3,10.10,0,1,2,Spanish,Traditional
20230301,2023-03-01,2,3,10.10,0,1,3,Italian,Business
20230301,2023-03-01,2,3,10.10,0,1,4,Italian,Business
20230301,2023-03-01,2,3,10.10,0,1,5,Italian,Gourmet
20230301,2023-03-01,2,3,10.10,0,1,6,Mediterranean,Traditional
20230301,2023-03-01,2,3,10.10,0,1,7,Spanish,Family
20230301,2023-03-01,2,3,10.10,0,1,8,Mediterranean,Family
20230301,2023-03-01,2,3,10.10,0,1,9,Italian,Traditional
20230301,2023-03-01,2,3,10.10,0,1,10,Mediterranean,Gourmet
20230301,2023-03-01,2,3,10.10,0,1,11,Italian,Traditional
20230301,2023-03-01,2,3,10.10,0,1,12,Mediterranean,Traditional
20230301,2023-03-01,2,3,10.10,0,1,13,Grill,Gourmet
20230301,2023-03-01,2,3,10.10,0,1,14,Spanish,Traditional
